chr_contig_1218	-
chr_contig_1554	-
chr_contig_3595	-
chr_contig_4541	-
chr_contig_3231	-
chr_contig_4181	-
chr_contig_1447	-
chr_contig_28	-
chr_contig_3412	-
chr_contig_1672	-
chr_contig_192	-
chr_contig_3887	-
chr_contig_3463	-
chr_contig_3976	-
chr_contig_2183	-
chr_contig_2993	-
chr_contig_3723	-
chr_contig_922	-
chr_contig_4710	-
chr_contig_2901	-
chr_contig_3711	-
chr_contig_1571	-
chr_contig_1920	-
chr_contig_2099	-
chr_contig_1454	-
chr_contig_455	-
chr_contig_91	-
chr_contig_465	-
chr_contig_434	-
chr_contig_2767	-
chr_contig_147	-
chr_contig_3906	-
chr_contig_544	-
chr_contig_376	-
chr_contig_2260	-
chr_contig_4415	-
chr_contig_2545	-
chr_contig_3542	-
chr_contig_2691	-
chr_contig_4040	-
chr_contig_113	-
chr_contig_2262	-
chr_contig_3422	-
chr_contig_1907	-
chr_contig_281	-
chr_contig_3916	-
chr_contig_1438	-
chr_contig_4381	-
chr_contig_3955	-
chr_contig_2177	-
chr_contig_1795	-
chr_contig_1312	-
chr_contig_62	-
chr_contig_1846	-
chr_contig_3942	-
chr_contig_1392	-
chr_contig_3138	-
chr_contig_103	-
chr_contig_1222	-
chr_contig_3218	-
chr_contig_1681	-
chr_contig_1661	-
chr_contig_3358	-
chr_contig_4460	-
chr_contig_4158	-
chr_contig_1356	-
chr_contig_2201	-
chr_contig_2844	-
chr_contig_3615	-
chr_contig_3188	-
chr_contig_4527	-
chr_contig_4080	-
chr_contig_4150	-
chr_contig_4128	-
chr_contig_712	-
chr_contig_551	-
chr_contig_769	-
chr_contig_1466	-
chr_contig_3316	-
chr_contig_1838	-
chr_contig_3601	-
chr_contig_2400	-
chr_contig_1347	-
chr_contig_5	-
chr_contig_3126	-
chr_contig_1625	-
chr_contig_3205	-
chr_contig_1430	-
chr_contig_1076	-
chr_contig_2266	-
chr_contig_4014	-
chr_contig_1273	-
chr_contig_1420	-
chr_contig_3843	-
chr_contig_1523	-
chr_contig_2121	-
chr_contig_1981	-
chr_contig_3927	-
chr_contig_3195	-
chr_contig_3420	-
chr_contig_1238	-
chr_contig_1151	-
chr_contig_1375	-
chr_contig_1718	+
chr_contig_3176	+
chr_contig_1090	-
chr_contig_1860	-
chr_contig_1477	-
chr_contig_1134	-
chr_contig_54	-
chr_contig_278	-
chr_contig_2477	-
chr_contig_3886	-
chr_contig_3802	-
chr_contig_822	-
chr_contig_815	-
chr_contig_564	-
chr_contig_478	-
chr_contig_2890	-
chr_contig_2809	-
chr_contig_3216	-
chr_contig_521	-
chr_contig_2698	-
chr_contig_304	-
chr_contig_2875	-
chr_contig_1107	-
chr_contig_3947	-
chr_contig_2131	-
chr_contig_3371	-
chr_contig_4463	-
chr_contig_1338	-
chr_contig_2366	-
chr_contig_2824	-
chr_contig_2725	-
chr_contig_2138	-
chr_contig_1922	-
chr_contig_2046	-
chr_contig_2803	-
chr_contig_3748	-
chr_contig_2682	-
chr_contig_590	-
chr_contig_268	-
chr_contig_1529	-
chr_contig_2866	-
chr_contig_1010	+
chr_contig_1622	-
chr_contig_3275	-
chr_contig_3884	-
chr_contig_3320	-
chr_contig_2241	-
chr_contig_1329	-
chr_contig_2019	-
chr_contig_2659	-
chr_contig_3306	-
chr_contig_1810	-
chr_contig_1082	-
chr_contig_4371	-
chr_contig_1446	-
chr_contig_1146	-
chr_contig_3413	-
chr_contig_3256	-
chr_contig_1033	-
chr_contig_1772	-
chr_contig_2051	-
chr_contig_1644	-
chr_contig_3961	-
chr_contig_3141	-
chr_contig_3116	-
chr_contig_3484	-
chr_contig_4633	-
chr_contig_3823	-
chr_contig_2295	-
chr_contig_1114	-
chr_contig_589	-
chr_contig_533	-
chr_contig_3708	-
chr_contig_3844	-
chr_contig_224	-
chr_contig_613	-
chr_contig_4317	-
chr_contig_515	-
chr_contig_2936	-
chr_contig_2990	-
chr_contig_915	-
chr_contig_80	-
chr_contig_160	-
chr_contig_611	-
chr_contig_1623	-
chr_contig_416	-
chr_contig_418	+
chr_contig_2135	-
chr_contig_2537	-
chr_contig_215	-
chr_contig_1049	-
chr_contig_923	-
chr_contig_3697	-
chr_contig_22	-
chr_contig_1372	-
chr_contig_3102	-
chr_contig_1234	-
chr_contig_3829	-
chr_contig_731	-
chr_contig_1648	-
chr_contig_3994	-
chr_contig_2308	-
chr_contig_4574	-
chr_contig_2752	-
chr_contig_2027	-
chr_contig_1208	-
chr_contig_1474	-
chr_contig_4364	-
chr_contig_1494	-
chr_contig_2211	-
chr_contig_3159	-
chr_contig_384	-
chr_contig_1983	-
chr_contig_1269	-
chr_contig_1557	-
chr_contig_2327	-
chr_contig_4115	-
chr_contig_67	-
chr_contig_1098	-
chr_contig_1682	-
chr_contig_1281	-
chr_contig_3210	-
chr_contig_1535	-
chr_contig_1421	-
chr_contig_823	-
chr_contig_69	-
chr_contig_1102	-
chr_contig_783	-
chr_contig_903	-
chr_contig_651	-
chr_contig_686	-
chr_contig_3191	-
chr_contig_1459	-
chr_contig_3173	-
chr_contig_1152	-
chr_contig_1121	-
chr_contig_3150	-
chr_contig_1054	-
chr_contig_1945	-
chr_contig_3662	-
chr_contig_3627	-
chr_contig_4283	-
chr_contig_4253	-
chr_contig_4204	-
chr_contig_2740	-
chr_contig_549	-
chr_contig_2919	-
chr_contig_1451	-
chr_contig_3635	-
chr_contig_4359	-
chr_contig_2509	-
chr_contig_427	-
chr_contig_4643	-
chr_contig_507	-
chr_contig_2696	-
chr_contig_2111	-
chr_contig_1360	-
chr_contig_1422	-
chr_contig_2133	-
chr_contig_1021	-
chr_contig_1610	-
chr_contig_4567	-
chr_contig_3241	-
chr_contig_1289	-
chr_contig_3242	-
chr_contig_3023	-
chr_contig_4161	-
chr_contig_2821	-
chr_contig_217	-
chr_contig_3993	-
chr_contig_2056	-
chr_contig_689	-
chr_contig_4053	-
chr_contig_605	-
chr_contig_604	-
chr_contig_3450	-
chr_contig_755	-
chr_contig_754	+
chr_contig_121	-
chr_contig_370	-
chr_contig_262	-
chr_contig_1553	-
chr_contig_2224	-
chr_contig_319	-
chr_contig_2175	-
chr_contig_4171	-
chr_contig_2166	-
chr_contig_2949	-
chr_contig_2515	-
chr_contig_4455	-
chr_contig_3738	-
chr_contig_3882	-
chr_contig_1388	-
chr_contig_3649	-
chr_contig_4353	-
chr_contig_1564	-
chr_contig_1806	-
chr_contig_2074	-
chr_contig_3285	-
chr_contig_184	-
chr_contig_3807	-
chr_contig_2467	-
chr_contig_1968	-
chr_contig_2912	-
chr_contig_534	-
chr_contig_1387	-
chr_contig_1104	+
chr_contig_3459	-
chr_contig_1708	-
chr_contig_3895	-
chr_contig_352	-
chr_contig_765	-
chr_contig_2417	-
chr_contig_3165	-
chr_contig_3228	-
chr_contig_1303	-
chr_contig_1501	-
chr_contig_1391	-
chr_contig_1109	-
chr_contig_4408	-
chr_contig_1497	-
chr_contig_3637	-
chr_contig_2067	-
chr_contig_3584	-
chr_contig_2429	-
chr_contig_4623	-
chr_contig_170	-
chr_contig_4410	-
chr_contig_2291	-
chr_contig_2663	-
chr_contig_3783	-
chr_contig_703	-
chr_contig_2753	-
chr_contig_3781	-
chr_contig_4235	-
chr_contig_202	-
chr_contig_2692	-
chr_contig_1175	-
chr_contig_2727	-
chr_contig_2729	-
chr_contig_934	-
chr_contig_936	-
chr_contig_2238	-
chr_contig_3166	-
chr_contig_2825	-
chr_contig_4504	-
chr_contig_4230	-
chr_contig_2787	-
chr_contig_796	-
chr_contig_3660	-
chr_contig_2708	-
chr_contig_4315	-
chr_contig_220	-
chr_contig_2649	-
chr_contig_4290	-
chr_contig_681	-
chr_contig_2702	-
chr_contig_4258	-
chr_contig_999	+
chr_contig_4314	-
chr_contig_644	-
chr_contig_3953	-
chr_contig_2831	-
chr_contig_4254	-
chr_contig_263	-
chr_contig_4059	-
chr_contig_1917	-
chr_contig_4278	-
chr_contig_2634	-
chr_contig_496	-
chr_contig_3995	-
chr_contig_2989	-
chr_contig_614	-
chr_contig_2744	-
chr_contig_165	-
chr_contig_4188	-
chr_contig_2980	-
chr_contig_2986	-
chr_contig_4703	-
chr_contig_2415	-
chr_contig_127	-
chr_contig_2543	-
chr_contig_3041	-
chr_contig_2759	-
chr_contig_2868	-
chr_contig_835	-
chr_contig_2514	-
chr_contig_3428	-
chr_contig_2355	-
chr_contig_3672	-
chr_contig_2325	-
chr_contig_1533	-
chr_contig_4491	-
chr_contig_1854	-
chr_contig_4152	-
chr_contig_2701	-
chr_contig_357	-
chr_contig_443	-
chr_contig_2870	-
chr_contig_2916	-
chr_contig_2829	-
chr_contig_3830	-
chr_contig_3036	-
chr_contig_3037	-
chr_contig_4031	-
chr_contig_826	+
chr_contig_2610	-
chr_contig_1091	-
chr_contig_1092	-
chr_contig_23	-
chr_contig_4168	-
chr_contig_2187	-
chr_contig_1597	-
chr_contig_1137	-
chr_contig_1620	-
chr_contig_4269	-
chr_contig_356	-
chr_contig_1995	-
chr_contig_1070	-
chr_contig_136	-
chr_contig_3099	-
chr_contig_4265	-
chr_contig_502	-
chr_contig_583	-
chr_contig_2816	-
chr_contig_2499	-
chr_contig_710	-
chr_contig_4441	-
chr_contig_1368	-
chr_contig_1288	-
chr_contig_1276	-
chr_contig_2660	-
chr_contig_2114	-
chr_contig_4366	-
chr_contig_4407	-
chr_contig_1204	-
chr_contig_100	-
chr_contig_2083	-
chr_contig_989	+
chr_contig_3400	-
chr_contig_1415	-
chr_contig_3926	-
chr_contig_1847	-
chr_contig_3258	-
chr_contig_341	-
chr_contig_1058	-
chr_contig_1159	-
chr_contig_3013	-
chr_contig_2087	-
chr_contig_4451	-
chr_contig_3393	-
chr_contig_2848	-
chr_contig_3369	-
chr_contig_1333	-
chr_contig_1158	-
chr_contig_2033	-
chr_contig_607	-
chr_contig_3370	-
chr_contig_3870	-
chr_contig_4448	-
chr_contig_3988	-
chr_contig_3449	-
chr_contig_4354	-
chr_contig_2629	-
chr_contig_2712	-
chr_contig_4706	-
chr_contig_1174	-
chr_contig_3315	-
chr_contig_3990	-
chr_contig_3572	-
chr_contig_1560	-
chr_contig_4490	-
chr_contig_3505	-
chr_contig_2130	-
chr_contig_2158	-
chr_contig_2028	-
chr_contig_3158	-
chr_contig_3162	-
chr_contig_4050	+
chr_contig_4051	-
chr_contig_3837	-
chr_contig_641	-
chr_contig_711	-
chr_contig_2301	-
chr_contig_3965	-
chr_contig_3698	-
chr_contig_3751	-
chr_contig_3290	-
chr_contig_3480	-
chr_contig_2996	-
chr_contig_2995	-
chr_contig_3352	-
chr_contig_2666	-
chr_contig_2903	-
chr_contig_2935	-
chr_contig_1888	-
chr_contig_1615	-
chr_contig_3194	-
chr_contig_3762	-
chr_contig_3324	-
chr_contig_4537	-
chr_contig_1678	-
chr_contig_1725	-
chr_contig_4378	-
chr_contig_3482	-
chr_contig_1836	-
chr_contig_1305	-
chr_contig_168	-
chr_contig_1699	-
chr_contig_3208	-
chr_contig_1879	-
chr_contig_3680	-
chr_contig_4604	-
chr_contig_1592	-
chr_contig_1587	-
chr_contig_3220	-
chr_contig_298	-
chr_contig_3221	-
chr_contig_2560	-
chr_contig_3655	-
chr_contig_4162	-
chr_contig_1027	-
chr_contig_4088	-
chr_contig_4110	-
chr_contig_2277	-
chr_contig_2599	-
chr_contig_3503	-
chr_contig_295	-
chr_contig_3589	-
chr_contig_1434	-
chr_contig_3559	-
chr_contig_1935	-
chr_contig_3740	-
chr_contig_2358	-
chr_contig_1938	-
chr_contig_2322	-
chr_contig_1663	-
chr_contig_3347	-
chr_contig_2653	-
chr_contig_574	-
chr_contig_47	-
chr_contig_364	-
chr_contig_473	-
chr_contig_4002	-
chr_contig_510	-
chr_contig_2216	-
chr_contig_1	-
chr_contig_2374	-
chr_contig_810	-
chr_contig_2739	-
chr_contig_348	-
chr_contig_694	-
chr_contig_2942	-
chr_contig_896	-
chr_contig_3025	-
chr_contig_2307	-
chr_contig_3433	-
chr_contig_2997	-
chr_contig_1971	-
chr_contig_150	-
chr_contig_3397	-
chr_contig_2243	-
chr_contig_3351	-
chr_contig_2171	-
chr_contig_1286	-
chr_contig_4423	-
chr_contig_1475	-
chr_contig_3253	-
chr_contig_2146	-
chr_contig_4453	-
chr_contig_1736	-
chr_contig_2086	-
chr_contig_1393	-
chr_contig_153	-
chr_contig_19	+
chr_contig_43	+
chr_contig_158	+
chr_contig_432	+
chr_contig_1413	-
chr_contig_3609	-
chr_contig_1060	-
chr_contig_270	+
chr_contig_1452	+
chr_contig_13	+
chr_contig_3269	+
chr_contig_4363	-
chr_contig_3394	-
chr_contig_1394	-
chr_contig_1264	-
chr_contig_1396	-
chr_contig_2227	-
chr_contig_548	-
chr_contig_435	-
chr_contig_2363	-
chr_contig_3726	-
chr_contig_93	-
chr_contig_3917	-
chr_contig_2112	-
chr_contig_299	-
chr_contig_2711	-
chr_contig_2420	-
chr_contig_276	-
chr_contig_2091	-
chr_contig_1297	-
chr_contig_3171	-
chr_contig_1031	+
chr_contig_1285	-
chr_contig_1915	-
chr_contig_1940	-
chr_contig_230	-
chr_contig_2381	-
chr_contig_2287	-
chr_contig_3849	-
chr_contig_2888	-
chr_contig_3405	-
chr_contig_1816	-
chr_contig_1749	-
chr_contig_4347	-
chr_contig_1743	-
chr_contig_3294	-
chr_contig_1355	-
chr_contig_3201	-
chr_contig_3458	-
chr_contig_2225	-
chr_contig_1821	-
chr_contig_2096	-
chr_contig_1943	-
chr_contig_1341	-
chr_contig_2339	-
chr_contig_193	-
chr_contig_2292	-
chr_contig_1704	-
chr_contig_596	-
chr_contig_1949	-
chr_contig_1606	-
chr_contig_1627	-
chr_contig_2379	-
chr_contig_1307	-
chr_contig_1340	-
chr_contig_1670	+
chr_contig_1669	-
chr_contig_1177	-
chr_contig_1642	-
chr_contig_4482	-
chr_contig_96	-
chr_contig_2310	-
chr_contig_3548	-
chr_contig_3466	-
chr_contig_1193	-
chr_contig_4521	-
chr_contig_349	-
chr_contig_2132	-
chr_contig_4719	-
chr_contig_1706	-
chr_contig_2351	-
chr_contig_1191	-
chr_contig_2103	+
chr_contig_324	-
chr_contig_3326	-
chr_contig_1044	-
chr_contig_2860	-
chr_contig_131	-
chr_contig_735	-
chr_contig_2160	-
chr_contig_1023	-
chr_contig_1789	-
chr_contig_301	-
chr_contig_2914	-
chr_contig_524	-
chr_contig_4013	-
chr_contig_601	+
chr_contig_2259	-
chr_contig_2676	-
chr_contig_1848	-
chr_contig_1079	-
chr_contig_2299	-
chr_contig_162	-
chr_contig_2475	-
chr_contig_2369	-
chr_contig_3620	-
chr_contig_2256	-
chr_contig_1476	-
chr_contig_3147	-
chr_contig_145	-
chr_contig_1591	-
chr_contig_2754	-
chr_contig_3922	-
chr_contig_3759	-
chr_contig_55	-
chr_contig_2973	-
chr_contig_2972	-
chr_contig_3235	-
chr_contig_4529	-
chr_contig_3299	-
chr_contig_1647	-
chr_contig_3754	-
chr_contig_212	-
chr_contig_3481	-
chr_contig_3284	-
chr_contig_1928	-
chr_contig_3918	-
chr_contig_610	-
chr_contig_1367	-
chr_contig_316	-
chr_contig_481	-
chr_contig_392	-
chr_contig_44	-
chr_contig_223	-
chr_contig_1322	-
chr_contig_831	-
chr_contig_2009	-
chr_contig_283	-
chr_contig_3361	-
chr_contig_4401	-
chr_contig_2685	-
chr_contig_3266	-
chr_contig_3146	-
chr_contig_3476	-
chr_contig_1332	-
chr_contig_7	-
chr_contig_1705	-
chr_contig_2221	-
chr_contig_3717	-
chr_contig_2416	-
chr_contig_3329	-
chr_contig_1436	-
chr_contig_1061	-
chr_contig_1649	-
chr_contig_1967	-
chr_contig_1841	-
chr_contig_3374	-
chr_contig_1450	-
chr_contig_1906	-
chr_contig_2077	-
chr_contig_3607	-
chr_contig_4346	-
chr_contig_1555	-
chr_contig_156	-
chr_contig_1186	-
chr_contig_2314	-
chr_contig_1483	-
chr_contig_3760	-
chr_contig_2068	-
chr_contig_3204	-
chr_contig_2153	-
chr_contig_2479	-
chr_contig_4387	-
chr_contig_3779	-
chr_contig_231	-
chr_contig_3168	-
chr_contig_1845	-
chr_contig_1119	-
chr_contig_2418	-
chr_contig_4610	-
chr_contig_1684	-
chr_contig_4297	-
chr_contig_492	-
chr_contig_2621	-
chr_contig_2967	-
chr_contig_2181	-
chr_contig_615	-
chr_contig_685	-
chr_contig_476	-
chr_contig_837	-
chr_contig_700	-
chr_contig_2992	-
chr_contig_2853	-
chr_contig_864	-
chr_contig_2908	-
chr_contig_866	+
chr_contig_868	-
chr_contig_795	-
chr_contig_3931	-
chr_contig_535	-
chr_contig_4560	-
chr_contig_2850	-
chr_contig_666	-
chr_contig_3643	-
chr_contig_4443	-
chr_contig_3787	-
chr_contig_176	-
chr_contig_2664	-
chr_contig_976	-
chr_contig_3808	-
chr_contig_3819	-
chr_contig_402	-
chr_contig_486	-
chr_contig_1207	-
chr_contig_1444	-
chr_contig_3108	-
chr_contig_2004	-
chr_contig_2706	-
chr_contig_1717	-
chr_contig_3340	-
chr_contig_2879	-
chr_contig_2932	-
chr_contig_3390	-
chr_contig_3185	-
chr_contig_4036	-
chr_contig_3039	-
chr_contig_4506	-
chr_contig_4170	-
chr_contig_1769	-
chr_contig_1677	-
chr_contig_2681	-
chr_contig_3456	-
chr_contig_3057	-
chr_contig_2856	-
chr_contig_2855	-
chr_contig_3427	-
chr_contig_3118	-
chr_contig_3877	-
chr_contig_2434	-
chr_contig_2931	-
chr_contig_4118	-
chr_contig_2921	-
chr_contig_4107	-
chr_contig_1849	-
chr_contig_2647	-
chr_contig_3142	-
chr_contig_1299	-
chr_contig_318	-
chr_contig_3180	-
chr_contig_3675	-
chr_contig_1731	-
chr_contig_1075	-
chr_contig_4086	-
chr_contig_172	-
chr_contig_2788	-
chr_contig_1380	-
chr_contig_1602	-
chr_contig_3342	-
chr_contig_4397	-
chr_contig_3199	-
chr_contig_3415	-
chr_contig_3134	-
chr_contig_2182	-
chr_contig_1650	-
chr_contig_1429	-
chr_contig_2251	-
chr_contig_2155	-
chr_contig_3885	-
chr_contig_4056	-
chr_contig_1894	-
chr_contig_1764	-
chr_contig_3178	-
chr_contig_3321	-
chr_contig_1886	-
chr_contig_4268	-
chr_contig_2823	-
chr_contig_3404	-
chr_contig_4016	-
chr_contig_3011	-
chr_contig_828	-
chr_contig_924	-
chr_contig_4547	-
chr_contig_2963	-
chr_contig_2964	-
chr_contig_537	-
chr_contig_824	-
chr_contig_3072	-
chr_contig_3701	-
chr_contig_1055	-
chr_contig_3124	-
chr_contig_1334	-
chr_contig_4400	-
chr_contig_2226	-
chr_contig_4104	-
chr_contig_2457	-
chr_contig_3550	-
chr_contig_1419	-
chr_contig_3151	-
chr_contig_3111	-
chr_contig_3121	-
chr_contig_1113	-
chr_contig_1259	-
chr_contig_2958	-
chr_contig_2718	-
chr_contig_4270	-
chr_contig_1482	-
chr_contig_4343	-
chr_contig_2265	-
chr_contig_3570	-
chr_contig_1064	-
chr_contig_4106	-
chr_contig_225	-
chr_contig_4054	-
chr_contig_2570	-
chr_contig_2569	-
chr_contig_3305	-
chr_contig_4191	-
chr_contig_1515	-
chr_contig_2359	-
chr_contig_2472	-
chr_contig_775	-
chr_contig_3389	-
chr_contig_1579	-
chr_contig_4373	-
chr_contig_1729	-
chr_contig_4584	-
chr_contig_2039	-
chr_contig_4582	-
chr_contig_2614	-
chr_contig_2440	-
chr_contig_4111	-
chr_contig_2495	-
chr_contig_1688	-
chr_contig_1914	-
chr_contig_445	-
chr_contig_4202	-
chr_contig_1865	-
chr_contig_1087	-
chr_contig_1181	-
chr_contig_2347	-
chr_contig_3373	-
chr_contig_1758	-
chr_contig_3812	-
chr_contig_1278	-
chr_contig_3119	-
chr_contig_3880	-
chr_contig_928	-
chr_contig_3642	-
chr_contig_2508	-
chr_contig_3774	-
chr_contig_1877	-
chr_contig_2496	-
chr_contig_2734	-
chr_contig_1999	-
chr_contig_2595	-
chr_contig_12	-
chr_contig_3591	-
chr_contig_4648	-
chr_contig_2319	-
chr_contig_3336	-
chr_contig_3408	-
chr_contig_3439	-
chr_contig_4207	-
chr_contig_4045	-
chr_contig_4042	-
chr_contig_3924	-
chr_contig_351	-
chr_contig_2245	-
chr_contig_369	-
chr_contig_1379	-
chr_contig_201	-
chr_contig_2946	-
chr_contig_3599	-
chr_contig_4716	-
chr_contig_3824	-
chr_contig_1495	-
chr_contig_3842	-
chr_contig_742	-
chr_contig_4228	-
chr_contig_2396	-
chr_contig_1530	-
chr_contig_1698	-
chr_contig_1165	-
chr_contig_3323	-
chr_contig_4514	-
chr_contig_2804	-
chr_contig_2777	-
chr_contig_2547	-
chr_contig_429	-
chr_contig_704	-
chr_contig_3718	-
chr_contig_3535	-
chr_contig_1308	-
chr_contig_4038	-
chr_contig_1686	-
chr_contig_1969	-
chr_contig_2667	-
chr_contig_772	-
chr_contig_3901	-
chr_contig_4216	-
chr_contig_3699	-
chr_contig_2540	-
chr_contig_2928	-
chr_contig_2190	-
chr_contig_2336	-
chr_contig_1796	-
chr_contig_3574	-
chr_contig_900	-
chr_contig_540	-
chr_contig_813	-
chr_contig_527	+
chr_contig_2005	-
chr_contig_3716	-
chr_contig_3731	-
chr_contig_2	-
chr_contig_250	-
chr_contig_565	-
chr_contig_579	-
chr_contig_2869	-
chr_contig_491	-
chr_contig_3262	-
chr_contig_3333	-
chr_contig_1870	-
chr_contig_880	+
chr_contig_4072	-
chr_contig_2268	-
chr_contig_2422	-
chr_contig_848	-
chr_contig_237	-
chr_contig_2255	-
chr_contig_375	-
chr_contig_1994	-
chr_contig_3667	-
chr_contig_3003	-
chr_contig_335	-
chr_contig_4073	-
chr_contig_2673	-
chr_contig_675	-
chr_contig_3712	-
chr_contig_4061	-
chr_contig_1588	-
chr_contig_2571	-
chr_contig_1636	-
chr_contig_1594	-
chr_contig_1331	-
chr_contig_3226	-
chr_contig_2556	-
chr_contig_2159	-
chr_contig_1145	-
chr_contig_1116	-
chr_contig_3117	-
chr_contig_257	-
chr_contig_133	-
chr_contig_2161	-
chr_contig_3685	-
chr_contig_1757	-
chr_contig_393	-
chr_contig_2611	-
chr_contig_2601	-
chr_contig_426	-
chr_contig_3575	-
chr_contig_3983	-
chr_contig_509	-
chr_contig_238	-
chr_contig_3022	-
chr_contig_1132	-
chr_contig_1488	-
chr_contig_1671	-
chr_contig_595	-
chr_contig_814	-
chr_contig_2783	-
chr_contig_2782	-
chr_contig_2564	-
chr_contig_2383	-
chr_contig_57	-
chr_contig_2679	-
chr_contig_3541	-
chr_contig_3730	-
chr_contig_483	-
chr_contig_2013	-
chr_contig_2510	-
chr_contig_186	-
chr_contig_2764	-
chr_contig_4274	+
chr_contig_1872	-
chr_contig_2093	-
chr_contig_2092	-
chr_contig_664	-
chr_contig_661	-
chr_contig_2085	-
chr_contig_2084	-
chr_contig_3084	-
chr_contig_1003	-
chr_contig_2793	-
chr_contig_3367	-
chr_contig_2020	-
chr_contig_2841	-
chr_contig_4454	-
chr_contig_1160	+
chr_contig_90	+
chr_contig_1788	-
chr_contig_1787	+
chr_contig_1249	-
chr_contig_1565	-
chr_contig_3092	-
chr_contig_1106	-
chr_contig_1707	-
chr_contig_1192	-
chr_contig_1753	-
chr_contig_503	-
chr_contig_112	-
chr_contig_1486	-
chr_contig_1947	-
chr_contig_526	-
chr_contig_287	-
chr_contig_204	-
chr_contig_2655	-
chr_contig_2018	-
chr_contig_2105	-
chr_contig_1916	-
chr_contig_3409	-
chr_contig_4481	-
chr_contig_4644	-
chr_contig_1231	-
chr_contig_1804	-
chr_contig_1491	-
chr_contig_1520	-
chr_contig_3524	-
chr_contig_1343	-
chr_contig_1122	-
chr_contig_3440	-
chr_contig_3252	-
chr_contig_222	-
chr_contig_85	-
chr_contig_3464	-
chr_contig_2333	-
chr_contig_3443	-
chr_contig_2271	-
chr_contig_3406	-
chr_contig_1314	-
chr_contig_3261	-
chr_contig_1748	-
chr_contig_3089	-
chr_contig_1630	-
chr_contig_1874	-
chr_contig_3771	-
chr_contig_1147	+
chr_contig_1989	+
chr_contig_1294	-
chr_contig_3109	-
chr_contig_3377	-
chr_contig_1813	-
chr_contig_1445	-
chr_contig_1712	-
chr_contig_1824	-
chr_contig_1404	-
chr_contig_3009	-
chr_contig_2747	-
chr_contig_52	-
chr_contig_3826	-
chr_contig_3727	-
chr_contig_2338	-
chr_contig_2751	-
chr_contig_493	-
chr_contig_3638	-
chr_contig_643	+
chr_contig_1944	-
chr_contig_1223	-
chr_contig_1774	-
chr_contig_4099	-
chr_contig_3562	-
chr_contig_2703	-
chr_contig_1108	-
chr_contig_3805	-
chr_contig_988	-
chr_contig_2122	-
chr_contig_1046	-
chr_contig_2438	-
chr_contig_4379	-
chr_contig_2500	-
chr_contig_2031	-
chr_contig_4411	-
chr_contig_3797	-
chr_contig_2784	-
chr_contig_1136	-
chr_contig_3694	-
chr_contig_3964	-
chr_contig_3172	-
chr_contig_1709	-
chr_contig_1693	-
chr_contig_2408	-
chr_contig_3243	-
chr_contig_3244	-
chr_contig_1809	-
chr_contig_1878	-
chr_contig_4355	-
chr_contig_3811	-
chr_contig_1679	-
chr_contig_2231	-
chr_contig_2568	-
chr_contig_1908	-
chr_contig_4705	-
chr_contig_1274	-
chr_contig_1442	-
chr_contig_1251	-
chr_contig_725	-
chr_contig_1685	-
chr_contig_3810	-
chr_contig_4418	-
chr_contig_2832	-
chr_contig_562	-
chr_contig_624	-
chr_contig_857	-
chr_contig_2428	-
chr_contig_761	-
chr_contig_1777	-
chr_contig_3950	-
chr_contig_2776	-
chr_contig_3047	-
chr_contig_2525	-
chr_contig_1853	-
chr_contig_3386	-
chr_contig_1761	-
chr_contig_3921	-
chr_contig_2352	-
chr_contig_3360	-
chr_contig_4114	-
chr_contig_3053	-
chr_contig_984	-
chr_contig_985	-
chr_contig_3054	-
chr_contig_4617	-
chr_contig_3678	-
chr_contig_1433	-
chr_contig_665	-
chr_contig_3725	-
chr_contig_1425	-
chr_contig_3135	-
chr_contig_3087	-
chr_contig_4335	-
chr_contig_1050	-
chr_contig_3741	-
chr_contig_3276	-
chr_contig_682	-
chr_contig_519	-
chr_contig_2110	-
chr_contig_518	-
chr_contig_3461	-
chr_contig_3372	-
chr_contig_2605	-
chr_contig_2604	-
chr_contig_698	-
chr_contig_4372	-
chr_contig_1673	-
chr_contig_4195	-
chr_contig_2984	-
chr_contig_345	-
chr_contig_4562	-
chr_contig_817	+
chr_contig_2576	-
chr_contig_2976	-
chr_contig_1214	-
chr_contig_2298	-
chr_contig_1357	-
chr_contig_4391	-
chr_contig_2471	-
chr_contig_1080	-
chr_contig_1509	-
chr_contig_2591	-
chr_contig_1527	-
chr_contig_21	-
chr_contig_1062	-
chr_contig_3448	-
chr_contig_350	-
chr_contig_546	-
chr_contig_2906	-
chr_contig_1473	+
chr_contig_1867	-
chr_contig_3681	-
chr_contig_4182	-
chr_contig_921	-
chr_contig_2998	-
chr_contig_4089	-
chr_contig_4480	-
chr_contig_4248	-
chr_contig_968	+
chr_contig_4249	-
chr_contig_1448	-
chr_contig_274	-
chr_contig_3930	-
chr_contig_1783	-
chr_contig_197	-
chr_contig_2218	-
chr_contig_2232	-
chr_contig_3491	-
chr_contig_2168	-
chr_contig_2289	-
chr_contig_3621	-
chr_contig_842	-
chr_contig_4552	-
chr_contig_2873	-
chr_contig_2872	-
chr_contig_1534	-
chr_contig_3364	-
chr_contig_4444	-
chr_contig_4438	-
chr_contig_4037	-
chr_contig_1711	-
chr_contig_3093	-
chr_contig_3509	-
chr_contig_2895	-
chr_contig_2625	-
chr_contig_1926	-
chr_contig_1505	-
chr_contig_3251	-
chr_contig_782	-
chr_contig_4090	-
chr_contig_1843	-
